분류,경로,이름,Q1,Q2,상태,비고,PR,완료일
04-city,04-city/seogwipo/SP-CITY-SEOGWIPO_v1.0.md,SP-CITY-SEOGWIPO_v1.0,Y,N,미착수,,,
04-city,04-city/seogwipo/SP-CITY-SEOGWIPO_v1.1.md,SP-CITY-SEOGWIPO_v1.1,Y,N,미착수,,,
04-city,04-city/jeju/SP-CITY-JEJU_v1.1.md,SP-CITY-JEJU_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-OCEAN_v1.1.md,SP-DO-OCEAN_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-SPOKES_v1.0.md,SP-DO-SPOKES_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-GENERAL_v1.0.md,SP-DO-GENERAL_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-COMM_v1.0.md,SP-DO-COMM_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-INNOV_v1.1.md,SP-DO-INNOV_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-HOUSING_v1.1.md,SP-DO-HOUSING_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-CLIMATE_v1.1.md,SP-DO-CLIMATE_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-BALANCE_v1.0.md,SP-DO-BALANCE_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-WELFARE_v1.2.md,SP-DO-WELFARE_v1.2,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-GANGJEONG_v1.0.md,SP-DO-GANGJEONG_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-AUTONOMY_v1.0.md,SP-DO-AUTONOMY_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-GENDER_v1.0.md,SP-DO-GENDER_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-SAFETY_v1.1.md,SP-DO-SAFETY_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-AIRPORTSUP_v1.0.md,SP-DO-AIRPORTSUP_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-ECON_v1.1.md,SP-DO-ECON_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-LIAISON_v1.0.md,SP-DO-LIAISON_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-JACHI_v1.1.md,SP-DO-JACHI_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-AGRI_v1.1.md,SP-DO-AGRI_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-TRANSPORT_v1.1.md,SP-DO-TRANSPORT_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-TOURISM_v1.2.md,SP-DO-TOURISM_v1.2,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-CULTURE_v1.1.md,SP-DO-CULTURE_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/SP-DO-PLAN_v1.1.md,SP-DO-PLAN_v1.1,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-INNOV-ENERGYINDUSTRY_v1.0.md,SP-DIV-INNOV-ENERGYINDUSTRY_v1.0,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-JACHI-GENERAL_v1.0.md,제주도청 특별자치행정국 총무과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-SAFETY-POLICY_v1.0.md,제주도청 도민안전건강실 안전정책과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-PLAN-TAXADMIN_v1.0.md,제주도청 기획조정실 세정담당관,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-WELFARE-DISABLED_v1.0.md,제주도청 복지가족국 장애인복지과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-PLAN-YOUTH_v1.0.md,제주도청 기획조정실 청년정책담당관,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-INNOV-SPACEMOBILITY_v1.0.md,제주도청 혁신산업국 우주모빌리티과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-JACHI-ACCOUNTING_v1.0.md,제주도청 특별자치행정국 회계재산관리과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-PLAN-POPULATION_v1.0.md,제주도청 기획조정실 인구정책담당관,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-INNOV-DIGITAL_v1.0.md,제주도청 혁신산업국 디지털혁신과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-WELFARE-CHILDCARE_v1.0.md,제주도청 복지가족국 아동보육청소년과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-INNOV-FUTUREGROWTH_v1.0.md,제주도청 혁신산업국**(개칭 예정: 미래산업국) **미래성장과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-SAFETY-HEALTHPOLICY_v1.0.md,제주도청 도민안전건강실 보건정책과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-JACHI-43SUPPORT_v1.0.md,제주도청 특별자치행정국 4·3지원과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-JACHI-SELFGOV_v1.0.md,제주도청 특별자치행정국 자치행정과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-SAFETY-HEALTHHYGIENE_v1.0.md,제주도청 도민안전건강실 건강위생과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-SAFETY-NATURALDISASTER_v1.0.md,제주도청 도민안전건강실 자연재난과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-SAFETY-SOCIALDISASTER_v1.0.md,제주도청 도민안전건강실 사회재난과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-WELFARE-POLICY_v1.0.md,제주도청 복지가족국 복지정책과,Y,N,미착수,,,
02-do-dept,02-do-dept/divisions/SP-DIV-WELFARE-ELDERLY_v1.0.md,제주도청 복지가족국 노인복지과,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-FIRE_v1.0.md,SP-AGY-FIRE_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-BOHWAN_v1.0.md,SP-AGY-BOHWAN_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-FOLKMUSEUM_v1.0.md,SP-AGY-FOLKMUSEUM_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-WATER_v1.1.md,SP-AGY-WATER_v1.1,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-AGRITECH_v1.0.md,SP-AGY-AGRITECH_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-LIBRARY_v1.0.md,SP-AGY-LIBRARY_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-CHUKSAN_v1.0.md,SP-AGY-CHUKSAN_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-POLICE_v1.0.md,SP-AGY-POLICE_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-ARTMUSEUM_v1.0.md,SP-AGY-ARTMUSEUM_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/SP-AGY-HERITAGE_v1.0.md,SP-AGY-HERITAGE_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-FOLKMUSEUM-ADMIN_v1.0.md,제주특별자치도민속자연사박물관 관리실,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-WATER-WATERSUPPLY_v1.0.md,SP-AGYDIV-WATER-WATERSUPPLY_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-FIRE-RESPONSE_v1.0.md,SP-AGYDIV-FIRE-RESPONSE_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-POLICE-SAFETY_v1.0.md,자치경찰단 생활안전과,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-ARTMUSEUM-JHYUN_v1.0.md,제주도립미술관 제주현대미술관,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-HERITAGE-MANAGEMENT_v1.0.md,SP-AGYDIV-HERITAGE-MANAGEMENT_v1.0,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-LIBRARY-INFOSERVICE_v1.0.md,제주특별자치도한라도서관 정보서비스팀(추정),Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-POLICE-TRAFFIC_v1.0.md,자치경찰단 교통과,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-ARTMUSEUM-MAIN_v1.0.md,제주도립미술관 본관,Y,N,미착수,,,
03-do-agency,03-do-agency/divisions/SP-AGYDIV-FIRE-PREVENTION_v1.0.md,SP-AGYDIV-FIRE-PREVENTION_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/BENEFIT-CATEGORY-TAXONOMY_2026-07-09.md,BENEFIT-CATEGORY-TAXONOMY_2026-07-09,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-DIS-VOUCHER_v1.0.md,SP-BENEFIT-DIS-VOUCHER_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-GEN-SERVICE_v1.0.md,SP-BENEFIT-GEN-SERVICE_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-VET-CASH_v1.0.md,SP-BENEFIT-VET-CASH_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-GEN-FEE_v1.0.md,SP-BENEFIT-GEN-FEE_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-LOW-CASH_v1.0.md,SP-BENEFIT-LOW-CASH_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-PREG-CASH_v1.0.md,SP-BENEFIT-PREG-CASH_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-GEN-VOUCHER_v1.0.md,SP-BENEFIT-GEN-VOUCHER_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-PREG-SERVICE_v1.0.md,SP-BENEFIT-PREG-SERVICE_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-FARM-MATERIAL_v1.0.md,SP-BENEFIT-FARM-MATERIAL_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-FOSTER-CASH_v1.0.md,SP-BENEFIT-FOSTER-CASH_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-GEN-INSURANCE_v1.0.md,SP-BENEFIT-GEN-INSURANCE_v1.0,Y,N,미착수,,,
benefit-categories,benefit-categories/SP-BENEFIT-DIS-SERVICE_v1.0.md,SP-BENEFIT-DIS-SERVICE_v1.0,Y,N,미착수,,,
01-do,01-do/JEJU-DO-SP_v1.5.md,제주특별자치도청,Y,N,재정의,"REQUIRED_DOCUMENTS_REGISTRY 패턴이 안 맞음 — 위임 안 되는 광역 인허가 처리 경로 명시로 재정의, 미착수",,
01-do,01-do/JEJU-DO-SP_v1.4.md,제주특별자치도청,Y,N,재정의,"REQUIRED_DOCUMENTS_REGISTRY 패턴이 안 맞음 — 위임 안 되는 광역 인허가 처리 경로 명시로 재정의, 미착수",,
01-do,01-do/JEJU-DO-AGENT-COMMON_v1.2.md,JEJU-DO-AGENT-COMMON_v1.2,Y,N,재정의,상동,,
01-do,01-do/JEJU-DO-SP_v1.0.md,제주특별자치도청,Y,N,재정의,"REQUIRED_DOCUMENTS_REGISTRY 패턴이 안 맞음 — 위임 안 되는 광역 인허가 처리 경로 명시로 재정의, 미착수",,
06-expert,06-expert/SP-EXP-EMERGENCY_v1.0.md,SP-EXP-EMERGENCY_v1.0,Y,N,제외(오탐),"응급신고 안내이지 인허가 아님 — Q1 키워드 오탐, GOV_TASK 배선 대상 아님",,
06-expert,06-expert/SP-EXP-WATER_v1.1.md,SP-EXP-WATER_v1.1,Y,N,제외(오탐),시설고장 신고이지 인허가 아님 — 실제 공사승인은 city-division급에 이미 등록됨,,
